sample_id,input_status,duration,audio_offset,video_stream_index,audio_stream_index,first_pts_difference_s,terminal_difference_s,audio_discontinuous,audio_frame_count,video_frame_count,bad_audio_frame_count,bad_video_frame_count,resample_duration_difference_s,selected_video_frames,media_issues,spoken_words,accepted_words,aligned_word_fraction,low_score_words,low_score_word_fraction,unlocated_words,first_accepted_word_start_s,last_accepted_word_end_s,first_word_boundary_distance_s,last_word_boundary_distance_s,diagnostic_wer,pairing_status,diagnostic_transcript,normalized_reference,paired_use,vision_successful_candidates,vision_episode_count,vision_scene_break_count,vision_single_visible_assumption,vision_eligible_rows,vision_eligible_fraction,automatic_check_status,automatic_issue_count,review_scope
-9y-fZ3swSY$_$8,ok,4.966666666666667,0.0,0,1,0.0,-0.0496598639455783,False,212,149,0,0,-6.802721077114882e-06,125,[],12,12,1.0,0,0.0,[],0.1124803921568627,4.0975,0.1124803921568627,0.8691666666666666,0.0833333333333333,unverifiable,THAT'S A MORE DECENT AND MORE POLITE WAY TO CALL A LADY A,THAT'S A MORE DECENT AND MORE POLITE WAY TO CALL A LADY,0,108,2,0,False,0,0.0,completed,2,"[{""sample_id"": ""-9y-fZ3swSY$_$8"", ""issue_type"": ""identity_unknown"", ""start"": ""0.000000"", ""end"": ""4.966667"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Viewed identity_contact_01.jpg at 0.733s(frame 20), 2.467s(frame 63), 4.200s(frame 106); episode_count=2, successful_candidates=108. Still-frame evidence was inspected, but it cannot reliably bind every OpenFace face_id/episode to the speaking target across the full clip; no target segment released."", ""action"": ""keep_unresolved""}]"
-AUZQgSxyPQ$_$2,ok,22.5,0.0,0,1,0.0,-0.0954648526077122,False,965,674,0,0,2.7352607972375157e-05,562,"[{""type"": ""unsampled_video_grid"", ""start"": null, ""end"": null, ""evidence"": ""1 target-grid positions had no source display interval""}]",41,41,1.0,0,0.0,[],0.2083399946351931,21.74749020922747,0.2083399946351931,0.7525097907725318,0.4390243902439024,no_issue_detected,THE PERFECT SOUL MADE TO A CLARSIC SPOT THEREY BRUSH THIS GENTLE PAGE BALANCED AND HYDRATING EXPPOLLIENT CONTAINS AHOBU IN AKAI CRU OIL WITH BAMBOO AND PRICKLY BARE EXTRACTS THESE DELIVERED INTENSE HEALING WHILE SMOOTH GRANIALS BUFF AWAY DEAD DRY SKIN SAILS,THE PERFECT SOUL MATE TO THE CLARISONIC SPOT THERAPY BRUSH THIS GENTLE PH BALANCED AND HYDRATING EXFOLIANT CONTAINING JOJOBA AND ACAI FRUIT OILS AND BAMBOO AND PRICKLY BEAR EXTRACTS DELIVER INTENSE HEALING WHILE SMOOTH GRANULES BUFF AWAY DEAD DRY SKIN CELLS,1,562,1,0,True,562,1.0,completed,0,[]
-HeZS2-Prhc$_$2,ok,8.233333333333333,0.0,0,1,0.0,-0.0824716553287974,False,352,246,0,0,1.332199552805946e-05,205,"[{""type"": ""unsampled_video_grid"", ""start"": null, ""end"": null, ""evidence"": ""1 target-grid positions had no source display interval""}]",16,16,1.0,0,0.0,[],1.2007731299212598,7.332578494094488,1.2007731299212598,0.9007548392388448,0.625,no_issue_detected,TO DAY AH THE AUGUST JOB'S REPORT IS OUT AND IT WAS SEEN OVER ALL A SOLID BUT NOT CRA THE REPORT,THE AUGUST JOBS REPORT IS OUT AND IT WAS SEEN OVERALL AS SOLID BUT NOT GREAT,1,205,1,0,True,205,1.0,completed,0,[]
-HwX2H8Z4hY$_$2,ok,3.9666666666666655,0.0,0,1,0.0,-0.0508390022675731,False,169,119,0,0,-1.51643990973227e-05,100,[],7,5,0.7142857142857143,2,0.2857142857142857,"[{""word_id"": 2, ""raw_word"": ""Ronald"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 3, ""raw_word"": ""Reagan:]"", ""reasons"": [""low_ctc_score""]}]",0.8268455578512397,3.090579287190083,0.8268455578512397,0.8760873794765835,0.4285714285714285,unverifiable,MEDIOCRITY LOOK AT THE RECORD,PRESIDENT RONALD REAGAN LOOK AT THE RECORD,0,19,2,0,False,0,0.0,completed,4,"[{""sample_id"": ""-HwX2H8Z4hY$_$2"", ""issue_type"": ""identity_unknown"", ""start"": ""0.000000"", ""end"": ""3.966667"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Viewed identity_contact_01.jpg at 0.600s(frame 16), 2.000s(frame 51), 3.333s(frame 85); episode_count=2, successful_candidates=19. Still-frame evidence was inspected, but it cannot reliably bind every OpenFace face_id/episode to the speaking target across the full clip; no target segment released."", ""action"": ""keep_unresolved""}, {""sample_id"": ""-HwX2H8Z4hY$_$2"", ""issue_type"": ""low_aligned_word_fraction"", ""start"": ""0.000000"", ""end"": ""3.966667"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Inspected words.jsonl/CTC timeline for 0.000000-3.966667s: accepted=5/7, diagnostic_wer=0.42857142857142855; unlocated_word_ids=2:low_ctc_score,3:low_ctc_score; reference_prefix='PRESIDENT RONALD REAGAN LOOK AT THE RECORD'; diagnostic_prefix='MEDIOCRITY LOOK AT THE RECORD'. No reliable audiovisual listening confirmation was available, so the alert remains unresolved."", ""action"": ""keep_unresolved""}]"
-HwX2H8Z4hY$_$5,ok,5.633333333333333,0.0,0,1,0.0,-0.0892970521541949,False,239,168,0,0,2.621882088416072e-05,141,[],9,9,1.0,0,0.0,[],0.4190279796511628,4.8510546875,0.4190279796511628,0.7822786458333333,0.2222222222222222,unverifiable,PRESIDENT RONALD RIGAN BLAMES THE PROFESSIONAL BUREAUCRACY OF EDUCATION,PRESIDENT RONALD REAGAN BLAMED THE PROFESSIONAL BUREAUCRACY OF EDUCATION,0,12,4,0,False,0,0.0,completed,2,"[{""sample_id"": ""-HwX2H8Z4hY$_$5"", ""issue_type"": ""identity_unknown"", ""start"": ""0.000000"", ""end"": ""5.633333"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Viewed identity_contact_01.jpg at 0.833s(frame 22), 2.800s(frame 71), 4.733s(frame 120); episode_count=4, successful_candidates=12. Still-frame evidence was inspected, but it cannot reliably bind every OpenFace face_id/episode to the speaking target across the full clip; no target segment released."", ""action"": ""keep_unresolved""}]"
-HwX2H8Z4hY$_$6,ok,3.333333333333333,0.0,0,1,0.0,-0.0773469387755096,False,141,99,0,0,1.36054421733256e-05,83,"[{""type"": ""unsampled_video_grid"", ""start"": null, ""end"": null, ""evidence"": ""1 target-grid positions had no source display interval""}]",7,7,1.0,0,0.0,[],0.2256633663366336,2.5306534653465347,0.2256633663366336,0.8026798679867984,0.2857142857142857,unverifiable,AND IN PART ALSHENKA DID TOO,AND IN PART AL SHANKER DID TOO,0,12,3,1,False,0,0.0,completed,2,"[{""sample_id"": ""-HwX2H8Z4hY$_$6"", ""issue_type"": ""identity_unknown"", ""start"": ""0.000000"", ""end"": ""3.333333"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Viewed identity_contact_01.jpg at 0.467s(frame 13), 1.633s(frame 42), 2.800s(frame 71); episode_count=3, successful_candidates=12. Still-frame evidence was inspected, but it cannot reliably bind every OpenFace face_id/episode to the speaking target across the full clip; no target segment released."", ""action"": ""keep_unresolved""}]"
-HwX2H8Z4hY$_$9,ok,7.733333333333333,0.0,0,1,0.0,-0.097006802721089,False,329,232,0,0,-1.4030612184967596e-05,194,[],22,22,1.0,0,0.0,[],0.2245974264705882,6.914392200630252,0.2245974264705882,0.8189411327030811,0.8181818181818182,unverifiable,IT IS THE WORD WITH WHICH THE ADIST YOUTH IS WHICH THE ADISTRATOR OR TURNS THROUGHOUT ANYTHING WHICH HE DOESN'T ACT TO PICTURE AS THOUGH HE SAYS YOU,IT IS A WORD WHICH THE ADMINISTRATOR USES WHEN HE TURNS AROUND ANYTHING WHICH HE DOESN'T LIKE THAT THE TEACHER IS DOING,0,123,3,0,False,0,0.0,completed,4,"[{""sample_id"": ""-HwX2H8Z4hY$_$9"", ""issue_type"": ""identity_unknown"", ""start"": ""0.000000"", ""end"": ""7.733333"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Viewed identity_contact_01.jpg at 1.133s(frame 30), 3.833s(frame 97), 6.533s(frame 165); episode_count=3, successful_candidates=123. Still-frame evidence was inspected, but it cannot reliably bind every OpenFace face_id/episode to the speaking target across the full clip; no target segment released."", ""action"": ""keep_unresolved""}, {""sample_id"": ""-HwX2H8Z4hY$_$9"", ""issue_type"": ""suspected_text_audio_mismatch"", ""start"": ""0.000000"", ""end"": ""7.733333"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Inspected words.jsonl/CTC timeline for 0.000000-7.733333s: accepted=22/22, diagnostic_wer=0.8181818181818182; unlocated_word_ids=none; reference_prefix=\""IT IS A WORD WHICH THE ADMINISTRATOR USES WHEN HE TURNS AROUND ANYTHING WHICH HE DOESN'T\""; diagnostic_prefix='IT IS THE WORD WITH WHICH THE ADIST YOUTH IS WHICH THE ADISTRATOR OR TURNS THROUGHOUT'. No reliable audiovisual listening confirmation was available, so the alert remains unresolved."", ""action"": ""keep_unresolved""}]"
-I_e4mIh0yE$_$1,ok,7.6,0.0,0,1,0.0,-0.1556916099773237,False,321,225,0,0,4.109977380650776e-06,187,"[{""type"": ""unsampled_video_grid"", ""start"": null, ""end"": null, ""evidence"": ""3 target-grid positions had no source display interval""}]",18,18,1.0,0,0.0,[],0.3529630926724137,6.529817214439655,0.3529630926724137,1.0701827855603447,0.1111111111111111,no_issue_detected,SHIP IN THE UNITED STATES WE DON'T PUNISH FAILURE TO THE DEGREE TO WHICH FAILURE IS PUNISHED IN EUROPE A,IN THE UNITED STATES WE DON'T PUNISH FAILURE TO THE DEGREE TO WHICH FAILURE IS PUNISHED IN EUROPE,1,187,1,0,True,187,1.0,completed,0,[]
-I_e4mIh0yE$_$3,ok,9.133333333333333,0.0,0,1,0.0,-0.1389569160997723,False,388,271,0,0,-1.4172335127682345e-06,226,"[{""type"": ""unsampled_video_grid"", ""start"": null, ""end"": null, ""evidence"": ""3 target-grid positions had no source display interval""}]",22,22,1.0,0,0.0,[],2.0055758928571423,8.271612723214284,2.0055758928571423,0.8617206101190487,0.4090909090909091,no_issue_detected,IT'S PERCEIVED THAT YEV EVAHUATES IS PERCEIVED THAT YOU'VE ACTUALLY LEARNED SOMETHING OVER THE COR COURSE O YOUR CREW AND THAT YOU WON'T MAKE THE MISTAKE TWICE,IT'S PERCEIVED THAT YOU HAVE ACTUALLY LEARNED SOMETHING OVER THE COURSE OF YOUR CARREER AND THAT YOU WON'T MAKE THE MISTAKE TWICE,1,226,1,0,True,226,1.0,completed,0,[]
-MeTTeMJBNc$_$0,ok,9.333333333333334,0.0,0,1,0.0,-0.1150113378684807,False,397,279,0,0,-9.49546481088248e-06,233,"[{""type"": ""unsampled_video_grid"", ""start"": null, ""end"": null, ""evidence"": ""1 target-grid positions had no source display interval""}]",21,21,1.0,0,0.0,[],0.4336140026132404,8.270785605400697,0.4336140026132404,1.0625477279326372,0.0952380952380952,unverifiable,O KATE WHAT HAPPENS AT THIS POINT AFTER WE'VE TAKEN THIS BRIEF WALK DOWN MEMORY LANE IS THE PRESENTATION OF THE GIFT,OKAY WHAT HAPPENS AT THIS POINT AFTER WE'VE TAKEN THIS BRIEF WALK DOWN MEMORY LANE IS THE PRESENTATION OF THE GIFT,0,225,2,7,False,0,0.0,completed,2,"[{""sample_id"": ""-MeTTeMJBNc$_$0"", ""issue_type"": ""identity_unknown"", ""start"": ""0.000000"", ""end"": ""9.333333"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Viewed identity_contact_01.jpg at 1.400s(frame 36), 4.633s(frame 117), 7.867s(frame 198); episode_count=2, successful_candidates=225. Still-frame evidence was inspected, but it cannot reliably bind every OpenFace face_id/episode to the speaking target across the full clip; no target segment released."", ""action"": ""keep_unresolved""}]"
-MeTTeMJBNc$_$13,ok,5.4,0.0,0,1,0.0,-0.1444897959183668,False,227,159,0,0,-1.0204081615228232e-05,132,"[{""type"": ""unsampled_video_grid"", ""start"": null, ""end"": null, ""evidence"": ""3 target-grid positions had no source display interval""}]",14,14,1.0,0,0.0,[],0.435271472392638,4.562289877300612,0.435271472392638,0.837710122699387,0.0714285714285714,no_issue_detected,IT IS JUST NEEDS TO BE A SIMPLE STATEMENT AND THEN YOU PRESENT THE GIFT,IT JUST NEEDS TO BE A SIMPLE STATEMENT AND THEN YOU PRESENT THE GIFT,1,132,1,0,True,132,1.0,completed,0,[]
-MeTTeMJBNc$_$7,ok,10.5,0.0,0,1,0.0,-0.0886848072562358,False,449,314,0,0,-2.692743747090276e-06,262,"[{""type"": ""unsampled_video_grid"", ""start"": null, ""end"": null, ""evidence"": ""1 target-grid positions had no source display interval""}]",31,31,1.0,0,0.0,[],0.2249357638888888,9.431235243055552,0.2249357638888888,1.0687647569444465,0.032258064516129,unverifiable,MAYBE YOU COULD FIND A PICTURE UP THE COUPLE FROM THEIR WEDDING OR SOMETIME IN THEIR LIFE OR MAYBE EVEN A CURRENT PICTURE AND HAVE IT PUT IN A BEAUTIFUL FRAME,MAYBE YOU COULD FIND A PICTURE OF THE COUPLE FROM THEIR WEDDING OR SOMETIME IN THEIR LIFE OR MAYBE EVEN A CURRENT PICTURE AND HAVE IT PUT IN A BEAUTIFUL FRAME,0,267,2,0,False,0,0.0,completed,2,"[{""sample_id"": ""-MeTTeMJBNc$_$7"", ""issue_type"": ""identity_unknown"", ""start"": ""0.000000"", ""end"": ""10.500000"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Viewed identity_contact_01.jpg at 1.533s(frame 40), 5.200s(frame 131), 8.867s(frame 223); episode_count=2, successful_candidates=267. Still-frame evidence was inspected, but it cannot reliably bind every OpenFace face_id/episode to the speaking target across the full clip; no target segment released."", ""action"": ""keep_unresolved""}]"
-NFrJFQijFE$_$1,ok,5.720000000000001,0.0,0,1,0.0,-0.0611337868480736,False,244,142,0,0,8.786848098019107e-06,142,"[{""type"": ""unsampled_video_grid"", ""start"": null, ""end"": null, ""evidence"": ""2 target-grid positions had no source display interval""}]",16,5,0.3125,11,0.6875,"[{""word_id"": 2, ""raw_word"": ""inside"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 4, ""raw_word"": ""to"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 5, ""raw_word"": ""be"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 6, ""raw_word"": ""properly"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 7, ""raw_word"": ""stress"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 8, ""raw_word"": ""analyzed"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 9, ""raw_word"": ""so"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 11, ""raw_word"": ""make"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 12, ""raw_word"": ""sure"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 14, ""raw_word"": ""that"", ""reasons"": [""low_ctc_score""]}, {""word_id"": 15, ""raw_word"": ""happens"", ""reasons"": [""low_ctc_score""]}]",0.6896498579545454,4.935439275568182,0.6896498579545454,0.7845607244318185,1.0,unverifiable,,STRUCTURAL MOUNTS INSIDE HAVE TO BE PROPERLY STRESS ANALYZED SO WE MAKE SURE ALL THAT HAPPENS,0,0,0,1,False,0,0.0,completed,5,"[{""sample_id"": ""-NFrJFQijFE$_$1"", ""issue_type"": ""suspected_text_audio_mismatch"", ""start"": ""0.000000"", ""end"": ""5.720000"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Inspected words.jsonl/CTC timeline for 0.000000-5.720000s: accepted=5/16, diagnostic_wer=1.0; unlocated_word_ids=2:low_ctc_score,4:low_ctc_score,5:low_ctc_score,6:low_ctc_score,7:low_ctc_score,8:low_ctc_score,9:low_ctc_score,11:low_ctc_score,12:low_ctc_score,14:low_ctc_score,15:low_ctc_score; reference_prefix='STRUCTURAL MOUNTS INSIDE HAVE TO BE PROPERLY STRESS ANALYZED SO WE MAKE SURE ALL THAT HAPPENS'; diagnostic_prefix=''. No reliable audiovisual listening confirmation was available, so the alert remains unresolved."", ""action"": ""keep_unresolved""}, {""sample_id"": ""-NFrJFQijFE$_$1"", ""issue_type"": ""low_aligned_word_fraction"", ""start"": ""0.000000"", ""end"": ""5.720000"", ""review_status"": ""unresolved"", ""reviewer"": ""Codex_evidence_review_20260924"", ""evidence"": ""Inspected words.jsonl/CTC timeline for 0.000000-5.720000s: accepted=5/16, diagnostic_wer=1.0; unlocated_word_ids=2:low_ctc_score,4:low_ctc_score,5:low_ctc_score,6:low_ctc_score,7:low_ctc_score,8:low_ctc_score,9:low_ctc_score,11:low_ctc_score,12:low_ctc_score,14:low_ctc_score,15:low_ctc_score; reference_prefix='STRUCTURAL MOUNTS INSIDE HAVE TO BE PROPERLY STRESS ANALYZED SO WE MAKE SURE ALL THAT HAPPENS'; diagnostic_prefix=''. No reliable audiovisual listening confirmation was available, so the alert remains unresolved."", ""action"": ""keep_unresolved""}]"
