sample_id,true_class,pred_class,true_score,pred_score,residual,abs_error,class
107585$_$1,0,2,-0.6666666865348816,0.9660560488700868,1.6327227354049683,1.6327227354049683,Neg
108146$_$3,0,0,-1.6666666269302368,-1.1803580522537231,0.48630857467651367,0.48630857467651367,Neg
110565$_$1,0,2,-1.0,1.5648291110992432,2.564829111099243,2.564829111099243,Neg
110565$_$5,2,2,1.0,0.577427089214325,-0.42257291078567505,0.42257291078567505,Pos
111881$_$11,0,0,-1.0,-1.3135604858398438,-0.31356048583984375,0.31356048583984375,Neg
111881$_$10,0,2,-2.0,0.7853718996047974,2.7853718996047974,2.7853718996047974,Neg
111881$_$15,0,0,-2.0,-1.494276523590088,0.5057234764099121,0.5057234764099121,Neg
111881$_$4,0,0,-1.3333333730697632,0.1692974865436554,1.5026308596134186,1.5026308596134186,Neg
111881$_$7,0,2,-2.0,0.6150747537612915,2.6150747537612915,2.6150747537612915,Neg
111881$_$6,2,2,0.3333333432674408,0.6434692144393921,0.3101358711719513,0.3101358711719513,Pos
112425$_$10,2,2,2.3333332538604736,0.6215354204177856,-1.711797833442688,1.711797833442688,Pos
112425$_$1,2,2,0.6666666865348816,0.3146497011184692,-0.3520169854164124,0.3520169854164124,Pos
112425$_$7,2,2,1.3333333730697632,1.571692705154419,0.23835933208465576,0.23835933208465576,Pos
112509$_$4,0,0,-2.0,-1.3610371351242063,0.6389628648757937,0.6389628648757937,Neg
116213$_$3,0,1,-0.6666666865348816,0.1576631665229797,0.8243298530578613,0.8243298530578613,Neg
121400$_$0,1,2,0.0,0.8589681386947632,0.8589681386947632,0.8589681386947632,Neu
126872$_$11,0,0,-2.0,-0.8969984650611877,1.1030015349388123,1.1030015349388123,Neg
130366$_$11,0,0,-1.3333333730697632,-1.4143097400665283,-0.08097636699676514,0.08097636699676514,Neg
130366$_$2,2,1,0.3333333432674408,0.156852900981903,-0.1764804422855378,0.1764804422855378,Pos
130366$_$4,0,0,-0.3333333432674408,-0.0162144880741834,0.3171188551932574,0.3171188551932574,Neg
132028$_$7,2,2,0.3333333432674408,1.551039218902588,1.217705875635147,1.217705875635147,Pos
135623$_$5,0,0,-2.3333332538604736,-0.2918857932090759,2.0414474606513977,2.0414474606513977,Neg
135623$_$8,0,2,-1.3333333730697632,0.4581494927406311,1.7914828658103943,1.7914828658103943,Neg
136196$_$0,2,1,0.3333333432674408,0.1683273613452911,-0.16500598192214969,0.16500598192214969,Pos
136196$_$9,0,0,-2.0,-1.9166245460510252,0.08337545394897483,0.08337545394897483,Neg
136196$_$8,0,0,-1.6666666269302368,-1.293654441833496,0.3730121850967407,0.3730121850967407,Neg
167521$_$17,2,0,1.3333333730697632,-1.5096256732940674,-2.8429590463638306,2.8429590463638306,Pos
167521$_$16,2,2,2.0,1.1815400123596191,-0.8184599876403809,0.8184599876403809,Pos
167521$_$5,2,2,0.3333333432674408,0.98022723197937,0.6468938887119292,0.6468938887119292,Pos
190743$_$13,0,2,-2.0,0.2864734828472137,2.2864734828472137,2.2864734828472137,Neg
190743$_$17,0,0,-2.0,-0.6555843353271484,1.3444156646728516,1.3444156646728516,Neg
190743$_$5,0,0,-2.0,-1.730295181274414,0.26970481872558594,0.26970481872558594,Neg
194299$_$14,1,2,0.0,0.4553492069244385,0.4553492069244385,0.4553492069244385,Neu
194299$_$4,0,0,-1.0,-1.3415684700012207,-0.3415684700012207,0.3415684700012207,Neg
194299$_$9,1,1,0.0,0.2362463474273681,0.2362463474273681,0.2362463474273681,Neu
198112$_$12,2,2,2.0,1.5918729305267334,-0.4081270694732666,0.4081270694732666,Pos
198112$_$0,2,2,0.3333333432674408,0.3203244805335998,-0.013008862733840998,0.013008862733840998,Pos
198112$_$5,2,2,1.0,0.9464726448059082,-0.0535273551940918,0.0535273551940918,Pos
198112$_$9,2,0,2.3333332538604736,-1.3407807350158691,-3.6741139888763428,3.6741139888763428,Pos
198112$_$8,2,0,2.0,0.1896642446517944,-1.8103357553482056,1.8103357553482056,Pos
1HS2HcN2LDo$_$1,2,2,0.3333333432674408,1.440072536468506,1.1067391932010653,1.1067391932010653,Pos
1HS2HcN2LDo$_$9,2,2,1.3333333730697632,0.9070584774017334,-0.4262748956680298,0.4262748956680298,Pos
1S6ji_d4OLI$_$9,2,2,0.6666666865348816,0.4747126698493957,-0.1919540166854859,0.1919540166854859,Pos
1jogeKX0wGw$_$4,2,2,1.0,0.8018762469291687,-0.1981237530708313,0.1981237530708313,Pos
1pl2FVdQWj0$_$2,2,2,0.6666666865348816,0.1115229427814483,-0.5551437437534333,0.5551437437534333,Pos
200941$_$10,0,0,-1.0,-2.0614922046661377,-1.0614922046661377,1.0614922046661377,Neg
202826$_$10,0,0,-1.6666666269302368,-0.987375020980835,0.6792916059494019,0.6792916059494019,Neg
202826$_$7,2,2,1.0,0.1166930198669433,-0.8833069801330566,0.8833069801330566,Pos
206585$_$3,1,2,0.0,0.361419528722763,0.361419528722763,0.361419528722763,Neu
208322$_$12,0,2,-2.3333332538604736,1.0920188426971436,3.425352096557617,3.425352096557617,Neg
208592$_$2,1,1,0.0,-0.0698633566498756,-0.0698633566498756,0.0698633566498756,Neu
208592$_$9,0,0,-2.6666667461395264,-1.7075603008270264,0.9591064453125,0.9591064453125,Neg
209758$_$15,2,2,1.3333333730697632,0.5043498277664185,-0.8289835453033447,0.8289835453033447,Pos
209758$_$3,1,2,0.0,0.9426807165145874,0.9426807165145874,0.9426807165145874,Neu
209758$_$5,1,1,0.0,0.0245001837611198,0.0245001837611198,0.0245001837611198,Neu
20LfN8ENbhM$_$1,2,2,2.0,1.4873487949371338,-0.5126512050628662,0.5126512050628662,Pos
210259$_$11,0,0,-3.0,-1.9761865139007568,1.0238134860992432,1.0238134860992432,Neg
210259$_$16,0,0,-2.3333332538604736,-2.024454355239868,0.30887889862060547,0.30887889862060547,Neg
210259$_$0,1,2,0.0,0.6989493370056152,0.6989493370056152,0.6989493370056152,Neu
210259$_$8,0,0,-2.3333332538604736,-1.482346534729004,0.8509867191314697,0.8509867191314697,Neg
210433$_$0,1,1,0.0,0.4324257373809814,0.4324257373809814,0.4324257373809814,Neu
210433$_$7,0,0,-2.0,-1.7837823629379272,0.21621763706207275,0.21621763706207275,Neg
211875$_$4,0,2,-1.6666666269302368,1.6424860954284668,3.3091527223587036,3.3091527223587036,Neg
211875$_$8,0,0,-1.3333333730697632,-0.7253608107566833,0.6079725623130798,0.6079725623130798,Neg
213327$_$6,0,0,-2.3333332538604736,-1.030692219734192,1.3026410341262817,1.3026410341262817,Neg
213327$_$8,0,0,-2.0,-0.7841737270355225,1.2158262729644775,1.2158262729644775,Neg
215318$_$12,1,0,0.0,-0.4196029901504516,-0.4196029901504516,0.4196029901504516,Neu
221137$_$2,1,2,0.0,0.3443340361118316,0.3443340361118316,0.3443340361118316,Neu
221137$_$5,0,0,-2.0,-1.3435463905334473,0.6564536094665527,0.6564536094665527,Neg
221153$_$14,0,0,-1.6666666269302368,-1.756324291229248,-0.08965766429901123,0.08965766429901123,Neg
221153$_$16,0,0,-0.6666666865348816,-1.0222681760787964,-0.3556014895439148,0.3556014895439148,Neg
221153$_$6,1,1,0.0,-0.4622015953063965,-0.4622015953063965,0.4622015953063965,Neu
221153$_$20,2,1,0.3333333432674408,0.0969289988279342,-0.2364043444395066,0.2364043444395066,Pos
22373$_$10,0,0,-2.6666667461395264,-1.9880229234695437,0.6786438226699827,0.6786438226699827,Neg
22373$_$1,1,1,0.0,0.218819260597229,0.218819260597229,0.218819260597229,Neu
22373$_$2,0,2,-2.3333332538604736,0.6464864015579224,2.979819655418396,2.979819655418396,Neg
22373$_$7,1,0,0.0,-1.607913851737976,-1.607913851737976,1.607913851737976,Neu
224263$_$13,2,2,0.6666666865348816,1.91180157661438,1.2451348900794985,1.2451348900794985,Pos
224263$_$14,0,0,-2.3333332538604736,-0.9587107300758362,1.3746225237846375,1.3746225237846375,Neg
224263$_$3,0,0,-2.3333332538604736,-1.4890427589416504,0.8442904949188232,0.8442904949188232,Neg
224370$_$3,0,0,-2.0,-1.5545141696929932,0.44548583030700684,0.44548583030700684,Neg
224370$_$5,0,2,-2.6666667461395264,0.7594326138496399,3.4260993599891663,3.4260993599891663,Neg
224370$_$11,2,0,0.3333333432674408,-0.1899774074554443,-0.5233107507228851,0.5233107507228851,Pos
224370$_$15,0,0,-1.6666666269302368,-0.9658822417259216,0.7007843852043152,0.7007843852043152,Neg
224631$_$5,2,1,0.3333333432674408,0.1035102680325508,-0.22982307523488998,0.22982307523488998,Pos
226601$_$11,0,0,-1.3333333730697632,-2.015577793121338,-0.6822444200515747,0.6822444200515747,Neg
226601$_$18,0,0,-2.0,-1.3233294486999512,0.6766705513000488,0.6766705513000488,Neg
226601$_$0,2,1,0.3333333432674408,0.0808549374341964,-0.2524784058332444,0.2524784058332444,Pos
226640$_$9,1,2,0.0,0.0307381115853786,0.0307381115853786,0.0307381115853786,Neu
22689$_$1,0,0,-2.0,-0.6612330675125122,1.3387669324874878,1.3387669324874878,Neg
22689$_$0,1,1,0.0,0.1182973384857177,0.1182973384857177,0.1182973384857177,Neu
234046$_$1,1,1,0.0,0.3659751713275909,0.3659751713275909,0.3659751713275909,Neu
236442$_$3,0,0,-1.3333333730697632,-0.4726744890213012,0.8606588840484619,0.8606588840484619,Neg
23656$_$1,1,2,0.0,0.3723106980323791,0.3723106980323791,0.3723106980323791,Neu
23656$_$0,2,2,0.3333333432674408,0.4716996550559997,0.1383663117885589,0.1383663117885589,Pos
23656$_$2,2,2,1.0,0.6276182532310486,-0.3723817467689514,0.3723817467689514,Pos
23656$_$7,0,0,-2.0,-0.335871160030365,1.664128839969635,1.664128839969635,Neg
23656$_$9,0,0,-1.3333333730697632,-0.5702687501907349,0.7630646228790283,0.7630646228790283,Neg
23656$_$15,2,2,0.3333333432674408,0.7580382227897644,0.4247048795223236,0.4247048795223236,Pos
237363$_$10,1,1,0.0,-0.6316089034080505,-0.6316089034080505,0.6316089034080505,Neu
237363$_$4,1,2,0.0,0.3345654010772705,0.3345654010772705,0.3345654010772705,Neu
238063$_$15,0,0,-1.3333333730697632,-0.6977214813232422,0.635611891746521,0.635611891746521,Neg
238063$_$17,2,0,1.0,-0.6015974879264832,-1.6015974879264832,1.6015974879264832,Pos
238063$_$16,0,2,-1.0,1.301531195640564,2.301531195640564,2.301531195640564,Neg
238063$_$7,0,0,-0.3333333432674408,-0.1801566779613495,0.1531766653060913,0.1531766653060913,Neg
24196$_$0,2,1,0.3333333432674408,0.4119482040405273,0.07861486077308649,0.07861486077308649,Pos
24196$_$3,0,0,-0.3333333432674408,-1.5340642929077148,-1.200730949640274,1.200730949640274,Neg
243981$_$10,0,0,-2.3333332538604736,-1.0321831703186035,1.3011500835418701,1.3011500835418701,Neg
243981$_$1,1,0,0.0,-0.6518931984901428,-0.6518931984901428,0.6518931984901428,Neu
243981$_$4,0,0,-2.3333332538604736,-1.2525384426116943,1.0807948112487793,1.0807948112487793,Neg
243981$_$6,0,0,-2.0,-1.2833170890808103,0.7166829109191897,0.7166829109191897,Neg
24504$_$10,2,2,0.6666666865348816,0.395840585231781,-0.2708261013031006,0.2708261013031006,Pos
245582$_$11,0,0,-1.6666666269302368,-1.7176427841186523,-0.05097615718841553,0.05097615718841553,Neg
245582$_$13,2,1,0.3333333432674408,-0.2176132500171661,-0.5509465932846069,0.5509465932846069,Pos
245582$_$16,2,0,1.0,-1.8287948369979856,-2.828794836997986,2.828794836997986,Pos
245582$_$4,0,0,-1.3333333730697632,-0.2994179129600525,1.0339154601097107,1.0339154601097107,Neg
252097$_$12,0,0,-2.3333332538604736,-0.8093792200088501,1.5239540338516235,1.5239540338516235,Neg
252097$_$4,0,0,-1.3333333730697632,-0.7924879789352417,0.5408453941345215,0.5408453941345215,Neg
252912$_$13,0,0,-1.6666666269302368,-1.666769027709961,-0.0001024007797241211,0.0001024007797241211,Neg
257277$_$1,2,2,0.3333333432674408,0.5838572382926941,0.2505238950252533,0.2505238950252533,Pos
257277$_$3,2,2,1.0,0.688058614730835,-0.31194138526916504,0.31194138526916504,Pos
257277$_$5,0,0,-2.0,-1.4554249048233032,0.5445750951766968,0.5445750951766968,Neg
257534$_$4,1,1,0.0,-0.1540926545858383,-0.1540926545858383,0.1540926545858383,Neu
267466$_$24,2,0,0.6666666865348816,-1.3245645761489868,-1.9912312626838684,1.9912312626838684,Pos
267466$_$44,0,0,-2.6666667461395264,-1.1786504983901978,1.4880162477493286,1.4880162477493286,Neg
267466$_$42,0,0,-2.3333332538604736,0.1007909327745437,2.4341241866350174,2.4341241866350174,Neg
267466$_$9,0,1,-1.0,-0.3843822777271271,0.6156177222728729,0.6156177222728729,Neg
267466$_$13,1,1,0.0,-0.1558150351047516,-0.1558150351047516,0.1558150351047516,Neu
267466$_$38,1,0,0.0,-1.3431020975112915,-1.3431020975112915,1.3431020975112915,Neu
267466$_$35,0,0,-1.0,-0.3708963692188263,0.6291036307811737,0.6291036307811737,Neg
267466$_$34,0,0,-2.3333332538604736,-1.096094846725464,1.2372384071350095,1.2372384071350095,Neg
267694$_$14,0,0,-2.3333332538604736,-1.6933125257492063,0.6400207281112673,0.6400207281112673,Neg
267694$_$16,0,0,-1.0,-1.5263276100158691,-0.5263276100158691,0.5263276100158691,Neg
267694$_$3,0,1,-0.3333333432674408,-0.389591634273529,-0.0562582910060882,0.0562582910060882,Neg
267694$_$5,1,2,0.0,0.3871001005172729,0.3871001005172729,0.3871001005172729,Neu
267694$_$4,1,1,0.0,-0.4115272760391235,-0.4115272760391235,0.4115272760391235,Neu
267694$_$7,0,0,-2.0,-1.7298541069030762,0.27014589309692383,0.27014589309692383,Neg
267694$_$6,0,0,-1.6666666269302368,-1.650859236717224,0.015807390213012917,0.015807390213012917,Neg
273207$_$0,1,2,0.0,0.517720103263855,0.517720103263855,0.517720103263855,Neu
273207$_$5,2,2,0.3333333432674408,0.6142747402191162,0.2809413969516754,0.2809413969516754,Pos
273207$_$7,0,0,-0.3333333432674408,-1.3431352376937866,-1.0098018944263458,1.0098018944263458,Neg
273207$_$9,0,2,-0.3333333432674408,0.3131633698940277,0.6464967131614685,0.6464967131614685,Neg
273250$_$20,0,0,-0.3333333432674408,-1.0648034811019895,-0.7314701378345487,0.7314701378345487,Neg
273250$_$3,0,1,-0.6666666865348816,0.5145176649093628,1.1811843514442444,1.1811843514442444,Neg
273250$_$7,0,1,-0.3333333432674408,-0.0021873633377254,0.3311459799297154,0.3311459799297154,Neg
273250$_$11,0,1,-1.3333333730697632,-0.0029270714148879,1.3304063016548753,1.3304063016548753,Neg
273250$_$12,0,1,-2.6666667461395264,-0.3446523547172546,2.3220143914222717,2.3220143914222717,Neg
273250$_$16,0,1,-2.3333332538604736,0.0358666218817234,2.369199875742197,2.369199875742197,Neg
273250$_$19,1,0,0.0,-0.4184187650680542,-0.4184187650680542,0.4184187650680542,Neu
275267$_$5,1,1,0.0,-0.5927923917770386,-0.5927923917770386,0.5927923917770386,Neu
27v7Blr0vjw$_$0,0,1,-0.3333333432674408,-0.5264514684677124,-0.1931181252002716,0.1931181252002716,Neg
27v7Blr0vjw$_$3,1,2,0.0,0.2018983364105224,0.2018983364105224,0.2018983364105224,Neu
28006$_$22,0,0,-2.3333332538604736,-1.5061297416687012,0.8272035121917725,0.8272035121917725,Neg
28006$_$0,0,2,-2.6666667461395264,1.0508382320404053,3.7175049781799316,3.7175049781799316,Neg
28006$_$5,0,1,-1.6666666269302368,-0.0595952495932579,1.607071377336979,1.607071377336979,Neg
28006$_$7,0,0,-2.3333332538604736,-1.803238868713379,0.5300943851470947,0.5300943851470947,Neg
28006$_$13,0,0,-2.3333332538604736,-1.3821038007736206,0.951229453086853,0.951229453086853,Neg
28006$_$15,0,0,-1.6666666269302368,-0.7638600468635559,0.9028065800666809,0.9028065800666809,Neg
28006$_$17,0,0,-2.0,-0.9636218547821044,1.0363781452178955,1.0363781452178955,Neg
28006$_$16,0,0,-1.3333333730697632,-1.2969133853912354,0.03641998767852783,0.03641998767852783,Neg
286943$_$5,0,0,-1.3333333730697632,-0.9796949028968812,0.35363847017288197,0.35363847017288197,Neg
29751$_$10,1,0,0.0,-0.7395190596580505,-0.7395190596580505,0.7395190596580505,Neu
29751$_$1,1,1,0.0,0.3235027194023132,0.3235027194023132,0.3235027194023132,Neu
29751$_$9,1,0,0.0,-1.2269314527511597,-1.2269314527511597,1.2269314527511597,Neu
2BuFtglEcaY$_$11,2,2,2.3333332538604736,0.6741241216659546,-1.659209132194519,1.659209132194519,Pos
2BuFtglEcaY$_$6,2,2,1.0,0.8900994658470154,-0.10990053415298462,0.10990053415298462,Pos
2ItiGjefTRA$_$3,1,1,0.0,-0.0732505172491073,-0.0732505172491073,0.0732505172491073,Neu
2ItiGjefTRA$_$4,0,1,-0.6666666865348816,-0.0292261689901351,0.6374405175447465,0.6374405175447465,Neg
2W-U94hXuK0$_$3,0,0,-3.0,-1.1140954494476318,1.8859045505523682,1.8859045505523682,Neg
2W-U94hXuK0$_$4,0,0,-2.0,-0.8960536122322083,1.1039463877677917,1.1039463877677917,Neg
2fbBrB1nJEQ$_$0,2,2,2.0,0.7258526682853699,-1.2741473317146301,1.2741473317146301,Pos
2m58ShI1QSI$_$2,2,2,0.3333333432674408,0.8758937120437622,0.5425603687763214,0.5425603687763214,Pos
2vsgDSlJ9pU$_$0,1,2,0.0,0.4187026023864746,0.4187026023864746,0.4187026023864746,Neu
2vsgDSlJ9pU$_$13,2,2,0.6666666865348816,1.1408319473266602,0.47416526079177856,0.47416526079177856,Pos
2ze94yo2aPo$_$0,2,2,2.0,1.386657476425171,-0.6133425235748291,0.6133425235748291,Pos
2ze94yo2aPo$_$5,2,2,1.0,0.3112819194793701,-0.6887180805206299,0.6887180805206299,Pos
35694$_$10,1,0,0.0,-0.2327006459236145,-0.2327006459236145,0.2327006459236145,Neu
35694$_$17,0,0,-1.6666666269302368,-0.7021070718765259,0.9645595550537109,0.9645595550537109,Neg
3At-BKm9eYk$_$5,0,2,-0.3333333432674408,1.240243911743164,1.5735772550106049,1.5735772550106049,Neg
3HyAaqre_Fk$_$2,2,0,1.0,-0.1162905544042587,-1.1162905544042587,1.1162905544042587,Pos
3HyAaqre_Fk$_$6,2,2,1.3333333730697632,1.3862202167510986,0.05288684368133545,0.05288684368133545,Pos
3OYY5Tsz_2k$_$7,1,2,0.0,0.4129672050476074,0.4129672050476074,0.4129672050476074,Neu
3REPHw7oLWo$_$13,2,2,0.3333333432674408,0.6067643761634827,0.27343103289604187,0.27343103289604187,Pos
3wHE78v9zr4$_$24,2,2,1.3333333730697632,1.321346640586853,-0.011986732482910156,0.011986732482910156,Pos
3wHE78v9zr4$_$7,2,2,1.6666666269302368,0.8438392877578735,-0.8228273391723633,0.8228273391723633,Pos
3wHE78v9zr4$_$9,2,2,0.3333333432674408,0.9378775358200072,0.6045441925525664,0.6045441925525664,Pos
3wHE78v9zr4$_$12,2,2,1.0,0.258879005908966,-0.7411209940910339,0.7411209940910339,Pos
41381$_$7,1,1,0.0,0.0412326790392398,0.0412326790392398,0.0412326790392398,Neu
41381$_$8,2,0,1.0,-1.962862014770508,-2.962862014770508,2.962862014770508,Pos
424SXFTCFsA$_$3,2,2,1.3333333730697632,1.6023919582366943,0.26905858516693115,0.26905858516693115,Pos
424SXFTCFsA$_$2,2,2,1.3333333730697632,0.279948353767395,-1.0533850193023682,1.0533850193023682,Pos
424SXFTCFsA$_$4,2,2,2.0,1.033006191253662,-0.9669938087463379,0.9669938087463379,Pos
46495$_$9,0,0,-2.0,-1.6627124547958374,0.3372875452041626,0.3372875452041626,Neg
46615$_$1,0,0,-1.3333333730697632,-0.7492570281028748,0.5840763449668884,0.5840763449668884,Neg
4EDblUpJieU$_$7,2,2,1.3333333730697632,0.6960607767105103,-0.6372725963592529,0.6372725963592529,Pos
53609$_$10,0,0,-2.0,-1.5337398052215576,0.4662601947784424,0.4662601947784424,Neg
53609$_$13,0,0,-2.0,-1.9661346673965452,0.03386533260345481,0.03386533260345481,Neg
53609$_$3,1,0,0.0,-0.170625701546669,-0.170625701546669,0.170625701546669,Neu
53609$_$7,0,0,-1.6666666269302368,-1.827177047729492,-0.16051042079925515,0.16051042079925515,Neg
53766$_$4,2,2,2.3333332538604736,0.547322154045105,-1.7860110998153687,1.7860110998153687,Pos
53766$_$9,2,2,2.0,1.1177388429641724,-0.8822611570358276,0.8822611570358276,Pos
56989$_$12,0,0,-0.6666666865348816,-0.5631953477859497,0.10347133874893188,0.10347133874893188,Neg
56989$_$5,0,0,-2.3333332538604736,-1.8710260391235352,0.4623072147369385,0.4623072147369385,Neg
56989$_$9,2,2,1.0,0.3092969059944153,-0.6907030940055847,0.6907030940055847,Pos
59673$_$4,2,0,1.0,-0.9454845190048218,-1.9454845190048218,1.9454845190048218,Pos
59673$_$6,0,0,-0.3333333432674408,-1.1149494647979736,-0.7816161215305328,0.7816161215305328,Neg
5eY4S1F62Z4$_$13,2,0,0.3333333432674408,-0.8804101943969727,-1.2137435376644135,1.2137435376644135,Pos
5eY4S1F62Z4$_$17,2,2,0.3333333432674408,0.1018872857093811,-0.2314460575580597,0.2314460575580597,Pos
5fKPJPFqPho$_$2,2,2,0.6666666865348816,0.6945531368255615,0.02788645029067993,0.02788645029067993,Pos
5lrDS7LluCA$_$4,2,2,1.0,0.751367449760437,-0.248632550239563,0.248632550239563,Pos
5pxFqJ5hKMU$_$2,1,2,0.0,0.6361711025238037,0.6361711025238037,0.6361711025238037,Neu
5vwXp27bCLw$_$16,1,1,0.0,0.0604199431836605,0.0604199431836605,0.0604199431836605,Neu
5xa0Ac2krGs$_$2,0,2,-0.3333333432674408,0.5952340960502625,0.9285674393177032,0.9285674393177032,Neg
5xa0Ac2krGs$_$7,2,2,0.3333333432674408,0.1602949947118759,-0.1730383485555649,0.1730383485555649,Pos
61531$_$3,1,1,0.0,-0.15603968501091,-0.15603968501091,0.15603968501091,Neu
61531$_$9,2,1,2.0,0.7419988512992859,-1.2580011487007141,1.2580011487007141,Pos
63951$_$1,1,1,0.0,0.3131222128868103,0.3131222128868103,0.3131222128868103,Neu
67uKYi7mslE$_$3,2,2,0.6666666865348816,0.1839921474456787,-0.4826745390892029,0.4826745390892029,Pos
67uKYi7mslE$_$4,1,2,0.0,0.2013438940048217,0.2013438940048217,0.2013438940048217,Neu
69824$_$5,0,0,-2.6666667461395264,-1.4612305164337158,1.2054362297058105,1.2054362297058105,Neg
6EDoVEm16fU$_$13,2,2,1.3333333730697632,0.891822874546051,-0.44151049852371216,0.44151049852371216,Pos
6EDoVEm16fU$_$4,2,2,1.6666666269302368,1.4101665019989014,-0.25650012493133545,0.25650012493133545,Pos
6EDoVEm16fU$_$6,2,2,1.0,1.5967886447906494,0.5967886447906494,0.5967886447906494,Pos
6EJHA6IDLNk$_$3,2,2,0.6666666865348816,0.7555023431777954,0.08883565664291382,0.08883565664291382,Pos
6EJHA6IDLNk$_$4,1,2,0.0,0.3397603929042816,0.3397603929042816,0.3397603929042816,Neu
6RFVsOWK1m4$_$7,0,0,-0.6666666865348816,-0.5131374001502991,0.15352928638458252,0.15352928638458252,Neg
6RFVsOWK1m4$_$9,2,2,1.0,0.8289769887924194,-0.17102301120758057,0.17102301120758057,Pos
6brtMLkjjYk$_$0,2,2,2.0,0.4621571898460388,-1.5378428101539612,1.5378428101539612,Pos
6gtfeIqGasE$_$0,2,2,1.3333333730697632,0.5309738516807556,-0.8023595213890076,0.8023595213890076,Pos
6uoM8-9d0zA$_$4,2,2,0.6666666865348816,0.918257474899292,0.2515907883644104,0.2515907883644104,Pos
79356$_$7,2,0,2.6666667461395264,-0.4231448769569397,-3.089811623096466,3.089811623096466,Pos
79356$_$9,2,1,1.0,-0.1306889355182647,-1.1306889355182648,1.1306889355182648,Pos
7IxmlIwqigw$_$20,2,2,0.6666666865348816,0.2089490294456482,-0.4577176570892334,0.4577176570892334,Pos
7IxmlIwqigw$_$16,2,2,0.6666666865348816,0.4518959522247314,-0.2147707343101502,0.2147707343101502,Pos
7deoh0NoMs4$_$0,2,2,2.0,0.6767213344573975,-1.3232786655426025,1.3232786655426025,Pos
7f3ndBCx_JE$_$19,2,2,2.0,1.5398740768432615,-0.4601259231567385,0.4601259231567385,Pos
7mb8Y2AhXIY$_$6,2,2,2.0,1.425589680671692,-0.5744103193283081,0.5744103193283081,Pos
83400$_$5,1,0,0.0,-1.127687692642212,-1.127687692642212,1.127687692642212,Neu
86c2OkQ3_U8$_$22,2,2,2.0,1.0996471643447876,-0.9003528356552124,0.9003528356552124,Pos
86c2OkQ3_U8$_$3,2,2,0.6666666865348816,0.3576522469520569,-0.3090144395828247,0.3090144395828247,Pos
88791$_$15,2,1,0.3333333432674408,0.0097037740051746,-0.3236295692622662,0.3236295692622662,Pos
88791$_$1,0,1,-1.0,0.7398506999015808,1.7398506999015808,1.7398506999015808,Neg
88791$_$2,1,1,0.0,-0.3403190970420837,-0.3403190970420837,0.3403190970420837,Neu
8XZszYrUSCQ$_$0,2,2,1.0,1.3073619604110718,0.3073619604110718,0.3073619604110718,Pos
